Energy (eV),Absorption (OD),EA 20 kV/cm (mOD),EA 30 kV/cm (mOD),EA 40 kV/cm (mOD),EA 50 kV/cm (mOD),EA 60 kV/cm (mOD),EA 70 kV/cm (mOD)
3.2713507387862797,0.7243735739413845,0.28859557582389755,-0.46669511981651607,-0.02034483804619011,-0.35624028084274834,-0.139314094856583,0.16011333374396108
3.2627419210526316,0.7328520529162953,0.059300441167492404,-0.05190115465862313,0.03685341486943389,0.22011084862106547,0.08232708718175588,-0.08836540530641372
3.2541782939632546,0.7403719866165472,0.7821272512139993,-0.32441921322708894,-0.37295826318285585,0.20685127181595706,0.015940717781191334,-0.017500856076726932
3.245659502617801,0.7431604771641941,0.5474222808707376,-0.5438978735431532,-0.02745657629490205,0.012511379746152957,0.16407592324610454,-0.4791387135368255
3.2371851958224545,0.7415869878188576,0.13436218640712275,-0.029973777227867877,0.018828835230388887,-0.011878411659904945,0.0757722563867441,-0.2405230845640054
3.2287550260416666,0.7341032913883176,0.0911580214629712,-0.03778193700767706,-0.1134930223407878,0.1799482977575008,0.019366489612905897,-0.10371384314965817
3.2203686493506494,0.7231005669521665,0.04540852177958462,0.11425837880040633,0.0019322293455497645,-0.08222409833497467,0.2658239993714602,0.09436174161842638
3.2120257253886013,0.7064018797887363,0.01998826939978273,0.13647070284608787,0.006710303034605148,0.07784237786464529,0.05382622922803205,0.06967536261225142
3.2037259173126618,0.6854359936090416,0.03201243444533334,0.12715314534695837,0.09577619133122227,0.015037361910662617,0.017701379132737505,-0.0812811918739772
3.1954688917525775,0.666421321259401,0.03968886048974091,0.04271162547886944,0.06033880818463705,-0.07950461050959112,-0.03536729321968766,-0.1130782439593843
3.187254318766067,0.6483835630147495,-0.00973582983284622,-0.01286520770715273,0.047541416708139446,0.04718759935388696,-0.05999615681907,-0.09261830096902751
3.179081871794872,0.6456105725375139,0.01208440848090491,-0.013978290484865907,0.035702300368766926,-0.005068474279045257,-0.013453645249432992,-0.05484477882343808
3.1709512276214835,0.6579713475488312,-0.001892510364189555,-0.09442032834173612,0.007713851980873614,-0.016343717253675415,-0.028153239163439803,-0.07809810556260989
3.1628620663265306,0.6779277426300083,0.013083538397597452,-0.028149489529146657,0.03392395043020635,0.013252603891234881,0.0141860844112363,-0.005231273667723806
3.1548140712468196,0.7018367611169228,-0.004585845219702449,0.009040324019897959,0.02193553689135811,0.06670934795717896,0.07181961124497092,0.1075029839334116
3.1468069289340104,0.7165072688900831,-0.008524430303291189,0.016097814544135135,0.0342651807803907,0.09445021606877399,0.059504720892827975,0.14891303888000773
3.138840329113924,0.7229340877592942,0.004441619024552185,0.014276775909795824,0.04477047211511246,0.04798173804684721,0.05529841222321264,0.07407038551832948
3.130913964646465,0.7194375204300972,-0.01052497143970641,-0.0014058924789316987,0.03776577760249802,0.01587446848077759,0.02353879326660112,0.0367311564203862
3.123027531486146,0.712226390638227,-0.0078109043228526956,-0.01248460125816845,-0.0032944097050091837,0.0071821836676928775,-0.006898752364554947,0.012664075223141122
3.115180728643216,0.6991977331061968,0.008949325591717034,0.0003626514397998146,0.011883236976954346,0.015355866707562216,0.009707311039033408,0.039217898505902016
3.1073732581453637,0.6762329351443309,0.006651406876975255,0.008338382330630034,0.01603611513044965,0.037449017803513056,0.047420404377747874,0.07355349963321962
3.099604825,0.643255580425112,-0.004529523043239942,0.004075378335785214,0.027308102636058994,0.06652865991150152,0.06587955592475007,0.09890261488730095
3.0918751371571074,0.6076346470672126,-0.00308029881698406,-0.009215369097094165,0.026669590890112914,0.039322664544370764,0.07183655566518625,0.09853351743165722
